,ci_hijo,nombre_hijo,edad_hijo,ci_persona
5696,8168550913,Thomas Taylor,5,9790149823
5697,8161822635,Victoria Bell,2,2716572281
5698,2310251790,Jermaine Ryan,4,3682828955
5699,7975217685,Larry Mclaughlin,9,6750746850
5700,0804126261,Loretta Brown,6,6312045959
5701,0826171733,Kelsey Hughes,2,7238008537
5702,9403136143,Timothy Park,4,2807591147
5703,4902053164,Connie Sims MD,0,4240865383
5704,2286172266,Jamie Smith,1,2080759898
5705,7843006964,Christine Martinez,1,8933149477
5706,0819500673,Kimberly Snyder,9,2680946586
5707,8524615252,Adam Wright,6,1810698861
5708,3328872388,Scott Young,5,0761417781
5709,1315369557,Christopher Lam,0,0943060053
5710,8366052028,Crystal Alexander,0,6718286350
5711,9348655458,Anthony Dickerson,3,3193953506
5712,7310212725,Haley Harris,9,8946956771
5713,4586317588,Matthew Meyers,6,0022491480
5714,1056237316,Michael Holmes,1,8086659121
5715,3178836047,Donald Hutchinson,4,9936873994
5716,8147264440,Leah Dunn,1,5353031193
5717,1427983283,Manuel Bowers,4,4646308994
5718,9914213642,Rebecca Watkins,4,4573737887
5719,4729144376,Andrew Foster,6,4663919520
5720,3042037984,Michelle Mcknight,1,1040314789
5721,5523766839,Cody Mcclure,4,9828579129
5722,3940730446,Tracy Franklin,4,1931675559
5723,0894158021,Jeffrey Buck,7,1081596662
5724,3933643117,Billy Oneill,0,5453978698
5725,7113065372,Erica Hobbs,8,8909806416
5726,7083588454,Lindsey Green,2,7867337969
5727,2190055893,Heather Mcintyre,7,4311658651
5728,7946415088,Tyler Lee,4,4268844912
5729,1372478066,Daniel Schneider,5,8002536796
5730,4011633545,Karen Leonard,7,8208745748
5731,2404852328,Heidi Lyons,3,5553727099
5732,5309204810,Mark Macdonald,4,0991878138
5733,4644974313,Andrew Williams,6,0075922297
5734,1040892724,Katherine Baker,2,7089809110
5735,9765177600,Linda Hodge,9,2353848884
5736,3942088155,Angelica Lewis MD,7,7120852843
5737,3092044646,Nathaniel Rogers,4,9405212523
5738,6788090341,Cathy Moran,7,8670729635
5739,2406838263,Rebecca Brown,2,8164875300
5740,2827337176,Laura Forbes,5,8557187458
5741,2296161970,Michelle Patterson,8,5924361129
5742,6735557332,Brian Reeves,8,6512815315
5743,2282277236,Michael Miller,3,3021871706
5744,6864009560,Amber Garcia,1,2526198759
5745,6018454842,Julia Arnold,7,9754449330
5746,7520895260,Ricardo Williams,4,6344004916
5747,2074648115,Eric Roberts,5,5443604643
5748,5269175637,Megan Herrera,8,2217866687
5749,9638271162,Zoe Roberts,9,1410384578
5750,2589304685,Katherine Vega,0,1990140764
5751,6128719334,Joseph Smith,5,8068244687
5752,4716096036,Steven Carroll,7,8321674736
5753,9888500780,Sean Ross,1,1096927818
5754,3971594856,Jonathan Johnson,7,6581486936
5755,2267131807,Jennifer Levine,0,5670504217
5756,8606200775,Raymond Garcia,3,9837619988
5757,1301734167,David Johnson,8,5511335010
5758,5593135667,Tina Cardenas,5,2955770613
5759,4541303826,Jeremy Chavez,8,7737318717
5760,0005668988,Tara Johnson,0,0746732047
5761,4454928348,Tammy Smith,1,8447034457
5762,2600699275,Raymond Rodriguez,9,4443851695
5763,9228137458,Cindy Barker,4,0351384528
5764,4076835020,Brian Anderson MD,0,2736638708
5765,3609599123,Ashley Reeves,5,9053385412
5766,1412048324,William Sweeney,1,7507905518
5767,5409691740,Kelly Morton,2,7652488708
5768,7911878980,Kevin Kelly,2,2911926038
5769,2236820463,Daniel Kelly,0,4281655353
5770,0089685711,Andrew Smith,9,5218690631
5771,8584150241,Jacqueline Anderson,3,8603505596
5772,9512369646,Darlene Dalton,1,2473182355
5773,7517428958,Gerald Wright,5,5026001014
5774,4051435487,Rita Singh,5,5357597152
5775,0223972959,Jose Kim,8,9189547996
5776,2903509186,Charles Nguyen,3,5653155907
5777,3213460366,Andrew Thomas,5,7352671960
5778,9967683079,Gary Moore,2,0827011275
5779,9154704614,Heather Wilcox,0,8824064178
5780,7073471271,Mark Flores,7,8160052900
5781,8078119776,William Brown,8,6941679258
5782,2553229114,Melissa Wilson,8,4320893765
5783,9239305755,Daniel Shannon,7,6393866225
5784,8168478036,Rebecca Avila,2,6428027283
5785,7820272722,Jocelyn Travis,8,1645716869
5786,6962645814,Heidi Watkins,2,3969889929
5787,0209745125,Leslie Maynard,0,8868634192
5788,1512885915,Alicia Bond,1,6776487691
5789,0584434221,Joseph Doyle,0,1474024466
5790,7971675139,Emily Miller,3,3008297901
5791,9614973939,Nicole Phillips,9,2677536905
5792,0241694005,Caitlyn Clements,1,4331285847
5793,9250314866,Angela Ramsey,4,7266289706
5794,2721650877,Eric Davis,9,4019110355
5795,0733867143,Hannah Garcia DDS,1,4363287111
5796,2576844674,Barbara Wade,1,6834242240
5797,1492434756,Gary Walls,2,6624852205
5798,5751248187,Courtney Ray,6,8466643764
5799,2227286895,Stephanie Dawson,0,4080179873
5800,3111735317,Whitney Farrell,6,5631611094
5801,7969468903,Thomas Landry MD,5,7528083842
5802,9834704636,Brian Evans,9,1486714231
5803,6745296956,Troy Wilson,6,4482069301
5804,5145296207,Keith Foster,3,6046708067
5805,0555512707,Diana Ross,9,1172290729
5806,8897433409,Stephanie Wu,1,4126952606
5807,6325303339,Angela Harris,2,0230644619
5808,8375532568,Mrs. Katherine Rowland,1,2600814025
5809,0921323442,Anthony Miller,1,1748669037
5810,9503277109,Christopher Green,4,6558386751
5811,1263643739,Rachel West,6,3667615213
5812,6407970958,Jessica Hicks,4,6627823520
5813,0189011627,Robert Lynch,8,0601816206
5814,7905371359,Erica Hoffman,3,0499941131
5815,0758871716,Julie Jackson,2,0273620123
5816,2765898372,Christopher Davis,0,3734466616
5817,9060332769,Samantha Vaughan,0,0225497245
5818,6957743094,Bryan Koch,7,9136692447
5819,3167773768,Cody Ortega,2,1859415345
5820,9332368526,Raymond Smith,4,0637393695
5821,2967799788,Brian Coleman,7,5267320828
5822,1962173315,Mary Cole,9,0435625852
5823,5203685474,Melvin Davis,6,1642847075
5824,7124856376,Bradley Vazquez,2,9514295259
5825,7371844537,Selena Dudley,4,4767048672
5826,2201386961,Jeffrey Morris,2,0422139505
5827,0226342353,Dakota Parker,5,0212719090
5828,6961615028,Frederick Strong,3,7052784505
5829,6508193638,Melissa Perry,3,8183968556
5830,1889757011,Judy Dillon,4,2042955009
5831,8945123735,Michael Singleton,2,7214682997
5832,1754260291,Anna Murphy,2,2867818844
5833,7289974656,Alexander Taylor,9,1328334955
5834,3043267366,Michelle Clements,0,5782495717
5835,8573679403,Steven Dunlap,6,3677066693
5836,0026241999,Devon Johnson,6,1374498821
5837,3517009153,Cheryl Romero,4,0010981749
5838,4751382349,Lisa Gonzalez,5,3735954481
5839,9453825081,Anthony Perez MD,0,9708970202
5840,1105108423,Juan Freeman,7,4416002951
5841,0946573467,Angela Morris,9,8513869964
5842,7193843977,Ashley Jones,5,5068623553
5843,4186597276,Brenda Jarvis,9,4645978239
5844,3306201396,Anthony Gomez,6,1290860910
5845,6834523336,Daniel Pittman,5,3168099789
5846,8556475327,Kristen Moore,2,8122377915
5847,5001204355,Nancy White MD,8,5579167254
5848,5864670202,Melanie Gonzales,9,9017858450
5849,0616957053,Jennifer Wood,4,2938994855
5850,8776234118,Cody Sullivan,8,6404985424
5851,0274963526,Angelica Green,6,7079195074
5852,8908178152,Samantha Lawson,6,5140087856
5853,6001015784,Kurt Williams,1,6362434297
5854,3821268540,Anna Zavala,4,5619721133
5855,1929344572,Amanda Lam,0,8224321749
5856,1588730076,Maria Anderson,7,5147435017
5857,2132073156,Maureen Kim,4,5468402824
5858,5756568679,Bryan Miller,4,4411408512
5859,0182628912,Andrea Silva,4,5383301304
5860,1066025370,Kristin Huffman,2,6641745803
5861,5633158898,William Bolton,7,0284987274
5862,4766941519,Jonathan Hill,0,8084302332
5863,0206730154,Kimberly Castillo,3,6799076618
5864,8602181715,Marie Payne,0,6946899374
5865,6298988121,Kristin Reynolds,7,5065927684
5866,9151794351,Christopher Bartlett,0,7381595529
5867,4600446735,Philip Sloan,4,7159961755
5868,4691632197,Brittney Gallagher,1,1520112619
5869,8423922724,Kristin Jensen,4,1060626316
5870,5742828038,Melissa Pena,9,0059922462
5871,5948123244,Cheryl Smith,7,9307204215
5872,8228250041,Terri Rivera,2,2593584176
5873,4896677732,Heather Terry,1,1313915968
5874,4138911268,Julie Wilkinson,6,0417486764
5875,7280645482,Amy Lara,8,2177224811
5876,3947142061,Marvin Crawford,3,3354363431
5877,7718539790,Gary Jimenez,7,1306998563
5878,3687726385,Michael Wong DDS,1,4216518090
5879,5943683315,Madison Drake,9,7786709527
5880,0200413518,David Ruiz,7,9457972856
5881,0101799502,Matthew Lee,5,7009864770
5882,6418656108,Michael Fields,3,3915716425
5883,4191183159,Karen Miller,1,0826768322
5884,7174111016,Jennifer Henderson,6,2461099386
5885,9256935083,Roberto Anthony MD,6,0580838064
5886,0218461668,Brooke Anderson,9,8290441145
5887,3505026647,Krista Walsh,8,8891172178
5888,8663555312,Patricia Williams,6,4452844022
5889,5313291317,Anthony Herrera,5,5912766901
5890,5598972087,Caroline Tran,3,0604460213
5891,3066392744,Sandra Scott,4,1938327901
5892,4963538554,Heather Davis,1,3999655958
5893,8388223124,Samuel Solomon,5,2848871105
5894,1179657751,Michael Knight,3,4053596752
5895,2905301399,Alexander Lucas,8,9114792962
5896,7738548117,David Scott,7,2842257151
5897,4705965768,Sonya Mccall,2,2298400528
5898,9236043820,Desiree Hernandez,4,6756578334
5899,7999703597,Nicole King,6,9605354633
5900,3461525864,John Bonilla,7,7952848056
5901,7999938749,Jacob Tucker,5,0307590444
5902,6755865638,Joseph Parker,9,7139180155
5903,3638123405,Hayden Lopez,2,3068135605
5904,6980089281,Craig Carlson,6,1704526054
5905,0138132805,Desiree Khan MD,0,2435278018
5906,3459590163,Bradley Gonzalez,1,5959523947
5907,2726636184,John Smith,2,0600126763
5908,3859640664,April Singleton,5,5317276298
5909,7162448534,Jessica Williams,9,8378851372
5910,7352593361,Joan Jones,5,8347131314
5911,8144774786,Sheila Wade,8,8301373448
5912,1228168060,Jennifer Nelson,1,0971026420
5913,6462733463,Krista Anderson,7,2226791846
5914,5305928874,Emily Bennett,7,6037074705
5915,1841061029,Vincent Callahan,3,7151494970
5916,0620834927,Teresa Carpenter,2,0974931248
5917,6226749112,Elizabeth Oconnell,4,9714347999
5918,2075331131,Tyler Nunez,5,0479387649
5919,8010914828,Dale Powell,3,5753508973
5920,3079510405,Robert Johnson,6,2106526663
5921,1245175585,Dr. Sherry Barnes,5,2485251854
5922,4601579861,Jared Johnson,5,2815478720
5923,3173930495,Sara Johnson,4,2292175834
5924,7679437305,Gabrielle Guerrero,9,8373241878
5925,2486254250,Tammy Wilkins,1,1215714129
5926,6850586820,Brooke Ramirez,2,5704711573
5927,6472634743,Nathan Bryant,7,6138893713
5928,1107863216,Joshua Cunningham,9,2151275950
5929,7058872403,Nathan Higgins,3,9805479658
5930,6994900807,Patricia James,0,0251009839
5931,6313588548,Christian Anderson,0,8221313828
5932,7826589700,Alexander Mejia,3,1368971831
5933,0631509677,Norma Odonnell,6,5309669687
5934,7229616564,Angie Harrington,2,5046801586
5935,3331853779,Taylor Armstrong,2,7791479951
5936,2666945705,Deanna Bryant,7,9808194833
5937,5787476828,Christian Ruiz,1,3693389265
5938,9495410018,Rick Townsend,8,8283664971
5939,4006817974,Debbie Davis,7,6849606199
5940,5982347613,David Smith,4,2529370315
5941,4530358931,Edward Nguyen,3,4874192832
5942,7819486785,Joseph Bell,0,2131148633
5943,6196786468,Luke Tapia,2,6213238342
5944,7538655306,Luke Black,8,3443305315
5945,5015934235,Dr. Crystal White,9,0974648335
5946,9476118008,Christopher Lawrence,2,5944860359
5947,4740333150,Kimberly Ritter,5,0315292571
5948,6435112693,Richard Bradley,3,3405862262
5949,9256864598,Mr. Gregory Gordon Jr.,0,2180882391
5950,8887501561,Sean Glover,0,6588329284
5951,0673783813,Rhonda Johnson,4,4506267694
5952,8845576612,Sean Mcpherson,3,1654134202
5953,4785780474,Matthew Benton,9,8227793529
5954,1976897598,Jessica Jackson,9,5609942808
5955,0942637194,Robert Barnes,5,9632012029
5956,5670567601,Ethan Johnson,9,0385082211
5957,7993147957,Charles Campbell,6,2080914983
5958,1322302952,Cynthia Marshall,2,1649581404
5959,2470388907,Danielle Herrera,1,9172585385
5960,7669400071,Cindy Gill,9,2740769421
5961,7002040796,Leslie Perez,7,4867316640
5962,5013379530,Patricia Wilson,2,7966805068
5963,0423136498,Suzanne Davis,5,1437809212
5964,2656607015,Dana Jensen,8,5305622267
5965,3761494019,John May,7,3438950793
5966,4969799979,Adam Summers,2,0725278899
5967,9961311513,Laura Wyatt,3,7972549029
5968,1228408138,Jennifer Cervantes,5,1671274023
5969,6180369884,Russell Turner,5,4697453205
5970,6623480747,Kristen Contreras,4,2105235076
5971,7575299492,Jeff Bradford,4,7612315378
5972,3921156271,Brandi Carter MD,4,2776362922
5973,0359533951,Steven Love,0,3046171009
5974,7860210179,Andrew Sheppard,6,1866535249
5975,4466502620,Holly Jacobs,2,5601995487
5976,6543365526,Michelle Hill,3,6590345634
5977,6693196703,James Dixon,3,1418571089
5978,6227882925,Leslie Kennedy,3,2359578929
5979,1744549486,Emily Brown MD,4,6267589484
5980,8450963826,Emily Gray,8,9998492653
5981,9563792771,Adam Williams,4,3631560567
5982,4541041559,Mitchell Nichols,8,7504217846
5983,2481120547,Sharon Matthews,1,7964402180
5984,2808959511,Marcia Wade,2,0746908414
5985,7898248303,Dawn Summers MD,2,1701689336
5986,9883949623,Kelli Perkins,4,0216329068
5987,9455894075,Samantha Williams MD,5,7228055061
5988,4734127169,Kelly Howe,9,8312404296
5989,4341054114,Andrew Franklin,6,5161874395
5990,3600447399,Sarah James,1,2755520478
5991,9551454712,Katherine Johnson,6,4092952750
5992,6064958553,Tracey Robinson,7,9580096032
5993,7918382238,Mrs. Brandi Wolfe DDS,0,2324190941
5994,0189157974,Patrick Watson,9,6663368690
5995,9647286111,Lisa Nelson,0,5359020592
5996,4271463696,Nicole Li,3,7052910192
5997,1531821812,Leslie Flores,4,0927885134
5998,7750496282,Mitchell Blackwell,1,3572515963
5999,2125230105,Jorge Miller,2,3199281244
6000,9657399076,Joanna Dougherty,4,3825587002
6001,5359013653,Adam Young,0,1301350589
6002,0271312128,Pam Smith,0,1600718582
6003,1052110652,Scott Medina,6,7334226954
6004,8426679212,Mr. James Hall,1,9347805583
6005,6326830697,Michael Stewart,9,9943765800
6006,9149669555,Kristine Vaughn,3,5976112451
6007,2923078955,Melissa Frank,5,1783361485
6008,7972836793,Patricia Weiss MD,2,4006351646
6009,5899410893,Jennifer Miller,6,9939332418
6010,6427508193,Erika Lewis,3,1768319152
6011,2861892589,Angel Diaz,9,4615159322
6012,1571410796,Gerald Crosby,9,1265189444
6013,0853091607,Tonya Morrison,4,0702698377
6014,0962247076,Rebecca Collier,8,6331140488
6015,0584615181,James Bauer,2,5859909830
6016,0814063263,Nichole Morris,7,6554663190
6017,1407528704,Crystal Henderson,8,0538687920
6018,1535726643,Cody Conner,7,5426776106
6019,1805425977,Samuel Fischer,5,5764458334
6020,3464422600,Corey Smith,1,1516798196
6021,0496212501,John Randall,1,4447922423
6022,3196311271,Kayla Harris,1,9462608138
6023,2267935441,Patrick Bird,0,6471290438
6024,6831076853,Tamara Harris,3,8901110504
6025,3518078253,Dana Hudson,5,1043084302
6026,9777335817,Jeanette Jones,4,8098312408
6027,3909289067,Dr. Johnny Suarez,3,5275115259
6028,6429113816,Robert Edwards,5,4703410706
6029,5085261945,Kevin Garcia,8,2447804547
6030,0651859767,Noah Dixon,7,4741419178
6031,6392817665,Tracy Garcia,8,9774644868
6032,7930303134,Donna Sellers,6,8025065249
6033,6366439778,Darren Patel,7,5832585046
6034,2566484859,Kimberly Jensen,4,7324911934
6035,6472203493,April Flores,2,8943684998
6036,3239234969,Alexander Gonzales,5,8858928584
6037,5397431278,Robert Walker,8,8163397767
6038,1604853283,Laura Calhoun,2,1324872180
6039,3588752954,Raymond Williams,5,7332614346
6040,8225199633,Jennifer Beck,7,7194997646
6041,1348844728,Rodney Roberts,5,6563917878
6042,1829295300,Deborah Hall,9,8242869013
6043,3978284649,Christian Snyder,8,2920127649
6044,1170398172,Anna Adams,2,7058556594
6045,7152252049,Dalton Jones,9,0594890960
6046,3934169138,Aaron Hayes,9,7355336616
6047,9786029610,Phyllis Bell DDS,8,7924585670
6048,7756531003,Jennifer Parks,6,6123738279
6049,6074736746,Walter Day,6,6658550308
6050,8940732481,Teresa Wade,3,3904273087
6051,0382465475,Randall Brandt,1,1117593329
6052,6894451132,Beth Stone,4,8585871554
6053,6786838122,Jared Hawkins,0,5132306242
6054,1547741692,Melanie Davis,9,0252657994
6055,2537748766,Kendra Gallegos,9,5540172125
6056,6902284852,Michael Lewis,8,0002339833
6057,0828888187,Brittany Lopez,1,6094317270
6058,9196791905,Judith Jackson,1,8726456708
6059,3647929193,Andrew Parker,1,6603690220
6060,5346403064,Melissa Crawford,2,2044780075
6061,5524227652,Thomas Allison,5,5934565595
6062,0186028623,Kevin Cuevas,5,8014493483
6063,2202871809,Gerald Johnson,5,1191814429
6064,1744649212,Mark Sanchez,1,0550375991
6065,1784524257,Michael Hines,5,3059950630
6066,1916645603,Courtney Perry,4,1488021238
6067,5170257096,Desiree Campbell,7,0624496501
6068,6607985443,David Hall,6,7743006722
6069,1677594654,Kaitlyn Butler,4,1276573620
6070,3973085878,Kaitlyn Williams,1,4452925103
6071,1405849543,Logan Brown,3,0401951157
6072,0750744044,Charles Farrell,0,6905801663
6073,7182601959,Mark Johnston,2,1050858059
6074,8380018001,James Williams,0,9983958253
6075,1351050365,Cynthia Chambers,9,1960433504
6076,7548947308,Debbie Smith,8,3948995013
6077,1482782138,Peter Bell,5,2919132884
6078,3929353211,Dr. Kimberly Whitaker,7,0857749559
6079,4399615354,Penny Kaiser,6,9356390634
6080,4581330019,Brittney Shelton,9,6692993681
6081,0265031654,Jordan Ramirez,0,5474960530
6082,6609080367,Alyssa Strickland,8,1380656783
6083,9235543966,Mark Weiss,0,0584614987
6084,4850473922,Danielle Atkinson,6,4247161052
6085,2714564219,Jessica Hahn,0,3295244527
6086,8275897147,Michael Hoffman,8,4345875343
6087,2993740888,Ariel Lloyd,1,1071199756
6088,9304529109,Erica Fields,0,2441866885
6089,8067253270,Angela Barnes,9,1303021124
6090,9448245270,Ana Townsend,5,2426342455
6091,4425225655,Brandon Chapman,2,6272738092
6092,7084780950,Brandi Harris,7,5849223215
6093,2894133406,Bianca Tyler,2,8165126649
6094,7115062509,Tonya Scott,8,0188130718
6095,5621014260,Robert Hester,9,3945712466
6096,6198827171,Dawn Mcdaniel,3,5880838094
6097,6874259165,Joseph Roberts,4,4153886020
6098,1927879233,Yolanda Murphy,2,7646827432
6099,8012401603,Brandi Anderson,1,0222944393
6100,5965299860,Diana Clark,9,3490299887
6101,6054386033,Marcus Mcdonald,4,2728105265
6102,2679178847,Pamela Chaney,9,0487670315
6103,9907486017,Emily Pratt,6,8526132972
6104,0763886539,Rebecca Martin,6,6921348269
6105,2107585359,Hannah Tucker,3,7504052777
6106,0022363203,Jacob Meyer,4,2180090332
6107,1129546328,Steven Lewis,7,4528097624
6108,8497808492,Joyce Bell,6,1026323719
6109,8150195214,Lucas Monroe,7,4359323349
6110,4459287373,Cassandra Sanchez,5,1761269383
6111,6935900414,Cheyenne Salazar,2,9220133217
6112,8239807333,Philip Hardy,3,0802360274
6113,2581572518,Zachary Robinson,0,7871463021
6114,6457792631,Lindsay Owens,0,9261606068
6115,8339183645,Harold Wilcox,5,0035060203
6116,9837465159,Michael Reid,5,4949717461
6117,3958987036,Austin Williams,9,1623563712
6118,4074569931,Anthony Rodriguez,3,0189883453
6119,3093097468,Matthew Conrad,2,9253974665
6120,2315026037,Katherine Watson,4,7840457122
6121,1675097956,Keith Suarez,4,4960715398
6122,6245759452,Kelly Johnson,7,4627913756
6123,9740595811,Jacqueline Moore,1,5996616241
6124,9322408164,Christopher Fields,7,7317826943
6125,8949336101,Nathan Manning,4,4320933428
6126,7988033718,Gregory Hays,4,8444696059
6127,7519426229,Jennifer White,5,2410697267
6128,1416233513,Donna Maldonado,7,8961254710
6129,5076520373,Christopher Porter,6,5444054920
6130,4072533678,Rachel Washington,7,3353483450
6131,8040387437,Jessica Jennings,4,4442638985
6132,8336182334,Jeffrey Aguirre,3,4732717282
6133,3982126428,Dennis Hernandez,8,2696246052
